dataset,file_name,class_label,split,path
idrid,IDRiD_112.jpg,3,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_112.jpg
idrid,IDRiD_113.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_113.jpg
idrid,IDRiD_114.jpg,3,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_114.jpg
idrid,IDRiD_115.jpg,3,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_115.jpg
idrid,IDRiD_116.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_116.jpg
idrid,IDRiD_117.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_117.jpg
idrid,IDRiD_118.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_118.jpg
idrid,IDRiD_119.jpg,4,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_119.jpg
idrid,IDRiD_121.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_121.jpg
idrid,IDRiD_122.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_122.jpg
idrid,IDRiD_123.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_123.jpg
idrid,IDRiD_124.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_124.jpg
idrid,IDRiD_125.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_125.jpg
idrid,IDRiD_126.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_126.jpg
idrid,IDRiD_127.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_127.jpg
idrid,IDRiD_128.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_128.jpg
idrid,IDRiD_129.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_129.jpg
idrid,IDRiD_130.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_130.jpg
idrid,IDRiD_131.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_131.jpg
idrid,IDRiD_132.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_132.jpg
idrid,IDRiD_133.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_133.jpg
idrid,IDRiD_134.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_134.jpg
idrid,IDRiD_135.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_135.jpg
idrid,IDRiD_136.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_136.jpg
idrid,IDRiD_137.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_137.jpg
idrid,IDRiD_139.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_139.jpg
idrid,IDRiD_140.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_140.jpg
idrid,IDRiD_143.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_143.jpg
idrid,IDRiD_144.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_144.jpg
idrid,IDRiD_152.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_152.jpg
idrid,IDRiD_154.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_154.jpg
idrid,IDRiD_155.jpg,0,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_155.jpg
idrid,IDRiD_156.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_156.jpg
idrid,IDRiD_157.jpg,0,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_157.jpg
idrid,IDRiD_158.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_158.jpg
idrid,IDRiD_160.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_160.jpg
idrid,IDRiD_165.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_165.jpg
idrid,IDRiD_166.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_166.jpg
idrid,IDRiD_167.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_167.jpg
idrid,IDRiD_172.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_172.jpg
idrid,IDRiD_174.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_174.jpg
idrid,IDRiD_175.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_175.jpg
idrid,IDRiD_176.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_176.jpg
idrid,IDRiD_177.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_177.jpg
idrid,IDRiD_178.jpg,4,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_178.jpg
idrid,IDRiD_179.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_179.jpg
idrid,IDRiD_180.jpg,3,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_180.jpg
idrid,IDRiD_181.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_181.jpg
idrid,IDRiD_182.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_182.jpg
idrid,IDRiD_184.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_184.jpg
idrid,IDRiD_185.jpg,2,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_185.jpg
idrid,IDRiD_186.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_186.jpg
idrid,IDRiD_187.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_187.jpg
idrid,IDRiD_188.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_188.jpg
idrid,IDRiD_189.jpg,4,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_189.jpg
idrid,IDRiD_190.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_190.jpg
idrid,IDRiD_191.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_191.jpg
idrid,IDRiD_192.jpg,4,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_192.jpg
idrid,IDRiD_193.jpg,0,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_193.jpg
idrid,IDRiD_194.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_194.jpg
idrid,IDRiD_195.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_195.jpg
idrid,IDRiD_196.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_196.jpg
idrid,IDRiD_197.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_197.jpg
idrid,IDRiD_198.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_198.jpg
idrid,IDRiD_199.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_199.jpg
idrid,IDRiD_200.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_200.jpg
idrid,IDRiD_201.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_201.jpg
idrid,IDRiD_202.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_202.jpg
idrid,IDRiD_203.jpg,1,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_203.jpg
idrid,IDRiD_204.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_204.jpg
idrid,IDRiD_205.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_205.jpg
idrid,IDRiD_206.jpg,0,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_206.jpg
idrid,IDRiD_207.jpg,3,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_207.jpg
idrid,IDRiD_208.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_208.jpg
idrid,IDRiD_209.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_209.jpg
idrid,IDRiD_210.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_210.jpg
idrid,IDRiD_211.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_211.jpg
idrid,IDRiD_212.jpg,0,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_212.jpg
idrid,IDRiD_213.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_213.jpg
idrid,IDRiD_214.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_214.jpg
idrid,IDRiD_215.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_215.jpg
idrid,IDRiD_217.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_217.jpg
idrid,IDRiD_218.jpg,0,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_218.jpg
idrid,IDRiD_219.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_219.jpg
idrid,IDRiD_220.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_220.jpg
idrid,IDRiD_221.jpg,0,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_221.jpg
idrid,IDRiD_222.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_222.jpg
idrid,IDRiD_223.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_223.jpg
idrid,IDRiD_224.jpg,4,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_224.jpg
idrid,IDRiD_225.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_225.jpg
idrid,IDRiD_226.jpg,0,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_226.jpg
idrid,IDRiD_227.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_227.jpg
idrid,IDRiD_228.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_228.jpg
idrid,IDRiD_229.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_229.jpg
idrid,IDRiD_230.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_230.jpg
idrid,IDRiD_231.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_231.jpg
idrid,IDRiD_232.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_232.jpg
idrid,IDRiD_233.jpg,0,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_233.jpg
idrid,IDRiD_234.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_234.jpg
idrid,IDRiD_235.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_235.jpg
idrid,IDRiD_236.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_236.jpg
idrid,IDRiD_237.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_237.jpg
idrid,IDRiD_238.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_238.jpg
idrid,IDRiD_239.jpg,4,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_239.jpg
idrid,IDRiD_240.jpg,4,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_240.jpg
idrid,IDRiD_241.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_241.jpg
idrid,IDRiD_242.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_242.jpg
idrid,IDRiD_243.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_243.jpg
idrid,IDRiD_244.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_244.jpg
idrid,IDRiD_245.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_245.jpg
idrid,IDRiD_246.jpg,4,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_246.jpg
idrid,IDRiD_247.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_247.jpg
idrid,IDRiD_248.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_248.jpg
idrid,IDRiD_249.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_249.jpg
idrid,IDRiD_250.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_250.jpg
idrid,IDRiD_251.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_251.jpg
idrid,IDRiD_252.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_252.jpg
idrid,IDRiD_253.jpg,3,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_253.jpg
idrid,IDRiD_254.jpg,4,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_254.jpg
idrid,IDRiD_255.jpg,0,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_255.jpg
idrid,IDRiD_256.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_256.jpg
idrid,IDRiD_257.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_257.jpg
idrid,IDRiD_258.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_258.jpg
idrid,IDRiD_259.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_259.jpg
idrid,IDRiD_260.jpg,1,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_260.jpg
idrid,IDRiD_261.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_261.jpg
idrid,IDRiD_262.jpg,2,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_262.jpg
idrid,IDRiD_263.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_263.jpg
idrid,IDRiD_264.jpg,0,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_264.jpg
idrid,IDRiD_266.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_266.jpg
idrid,IDRiD_267.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_267.jpg
idrid,IDRiD_268.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_268.jpg
idrid,IDRiD_269.jpg,3,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_269.jpg
idrid,IDRiD_270.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_270.jpg
idrid,IDRiD_271.jpg,3,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_271.jpg
idrid,IDRiD_272.jpg,4,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_272.jpg
idrid,IDRiD_273.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_273.jpg
idrid,IDRiD_274.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_274.jpg
idrid,IDRiD_275.jpg,0,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_275.jpg
idrid,IDRiD_276.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_276.jpg
idrid,IDRiD_278.jpg,4,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_278.jpg
idrid,IDRiD_279.jpg,1,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_279.jpg
idrid,IDRiD_280.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_280.jpg
idrid,IDRiD_281.jpg,2,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_281.jpg
idrid,IDRiD_282.jpg,1,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_282.jpg
idrid,IDRiD_283.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_283.jpg
idrid,IDRiD_284.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_284.jpg
idrid,IDRiD_285.jpg,4,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_285.jpg
idrid,IDRiD_286.jpg,4,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_286.jpg
idrid,IDRiD_287.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_287.jpg
idrid,IDRiD_288.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_288.jpg
idrid,IDRiD_289.jpg,4,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_289.jpg
idrid,IDRiD_290.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_290.jpg
idrid,IDRiD_291.jpg,1,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_291.jpg
idrid,IDRiD_292.jpg,0,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_292.jpg
idrid,IDRiD_293.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_293.jpg
idrid,IDRiD_294.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_294.jpg
idrid,IDRiD_295.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_295.jpg
idrid,IDRiD_296.jpg,3,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_296.jpg
idrid,IDRiD_297.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_297.jpg
idrid,IDRiD_298.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_298.jpg
idrid,IDRiD_299.jpg,4,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_299.jpg
idrid,IDRiD_300.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_300.jpg
idrid,IDRiD_301.jpg,1,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_301.jpg
idrid,IDRiD_302.jpg,1,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_302.jpg
idrid,IDRiD_303.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_303.jpg
idrid,IDRiD_304.jpg,1,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_304.jpg
idrid,IDRiD_305.jpg,0,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_305.jpg
idrid,IDRiD_306.jpg,3,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_306.jpg
idrid,IDRiD_307.jpg,0,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_307.jpg
idrid,IDRiD_308.jpg,3,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_308.jpg
idrid,IDRiD_309.jpg,3,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_309.jpg
idrid,IDRiD_310.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_310.jpg
idrid,IDRiD_311.jpg,1,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_311.jpg
idrid,IDRiD_312.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_312.jpg
idrid,IDRiD_313.jpg,4,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_313.jpg
idrid,IDRiD_314.jpg,3,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_314.jpg
idrid,IDRiD_315.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_315.jpg
idrid,IDRiD_316.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_316.jpg
idrid,IDRiD_317.jpg,0,val,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_317.jpg
idrid,IDRiD_318.jpg,0,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_318.jpg
idrid,IDRiD_319.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_319.jpg
idrid,IDRiD_320.jpg,3,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_320.jpg
idrid,IDRiD_321.jpg,3,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_321.jpg
idrid,IDRiD_322.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_322.jpg
idrid,IDRiD_323.jpg,3,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_323.jpg
idrid,IDRiD_324.jpg,4,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_324.jpg
idrid,IDRiD_325.jpg,2,train,/Users/an.s.babenko/Desktop/notebooks ipynb/idrid/Imagenes/Imagenes/IDRiD_325.jpg
